drawDate,lotteryType,province,DB,DB_head,DB_tail,specialCodes,G1,G2,G3,G4,G5,G6,G7
2024-12-18,XSMB,"Hà Nội",55570,55,70,13YL|15YL|16YL|18YL|19YL|20YL|4YL|7YL,79175,75161|08782,08806|85048|48932|73882|10910|76101,3405|0347|0489|9362,9879|6721|5015|0902|7528|2136,009|608|189,41|93|12|47
2024-12-19,XSMB,"Hà Nội",25532,25,32,11YM|13YM|16YM|17YM|2YM|6YM|7YM|9YM,16517,04369|64165,39402|53743|10057|87251|56856|95355,4431|7063|9918|3509,9236|0051|9816|8021|3591|5319,667|539|306,58|74|47|92
2024-12-20,XSMB,"Hà Nội",92443,92,43,11YN|16YN|18YN|1YN|6YN|7YN|8YN|9YN,48844,62101|38917,87364|24247|40199|04043|04273|50990,3612|4174|8984|3920,1984|7289|3597|7834|6410|3801,068|398|224,92|69|97|27
2024-12-21,XSMB,"Hà Nội",48015,48,15,12YP|18YP|19YP|1YP|3YP|7YP|8YP|9YP,78660,82701|17499,98129|53004|45690|05867|68250|07584,6196|9555|5011|3835,1804|2376|1119|2116|8272|1752,273|492|546,43|66|76|51
2024-12-22,XSMB,"Hà Nội",29418,29,18,12YQ|14YQ|16YQ|18YQ|19YQ|1YQ|2YQ|9YQ,75023,54736|58005,16617|53420|18931|93663|98297|36254,4564|3206|3868|4813,5689|0604|2345|0049|9460|3644,045|601|910,34|98|62|63
2024-12-23,XSMB,"Hà Nội",33629,33,29,10YR|13YR|19YR|20YR|3YR|4YR|6YR|8YR,72149,88008|89957,00424|94283|90236|59995|68619|91450,1760|8527|5853|9913,2150|1346|2442|5855|2971|9352,419|720|376,94|97|61|90
2024-12-24,XSMB,"Hà Nội",55444,55,44,10YS|11YS|16YS|17YS|20YS|2YS|8YS|9YS,34198,43856|51124,15066|93536|48053|85240|44192|18171,2211|7215|0490|8530,9710|5374|2491|8974|7595|0639,166|854|195,95|38|88|55
2024-12-25,XSMB,"Hà Nội",36462,36,62,11YT|17YT|18YT|19YT|20YT|3YT|8YT|9YT,38738,52460|25573,40678|06640|05685|35860|61599|51608,9689|3921|2553|2536,3665|1793|7210|8147|9223|6164,749|895|355,89|86|72|82
2024-12-26,XSMB,"Hà Nội",52460,52,60,10YU|12YU|14YU|16YU|2YU|3YU|5YU|9YU,96610,16753|77993,23131|92515|68153|36923|23897|28265,1473|4432|4791|4894,7914|7865|0262|6342|9174|3370,765|550|377,48|55|61|22
2024-12-27,XSMB,"Hà Nội",23844,23,44,10YV|13YV|17YV|19YV|5YV|6YV|7YV|8YV,89821,04048|39335,22539|96482|01197|13242|83981|55281,1361|7904|2370|6678,4470|6592|8720|0349|2867|7343,043|543|396,05|90|61|32
2024-12-28,XSMB,"Hà Nội",46965,46,65,11YX|14YX|16YX|17YX|18YX|20YX|4YX|8YX,46869,54251|65140,02129|23578|39222|33086|12353|22340,5323|2811|2349|0766,3304|4659|5792|3103|0246|3817,464|838|569,66|96|77|75
2024-12-29,XSMB,"Hà Nội",18303,18,03,10YZ|14YZ|15YZ|1YZ|20YZ|4YZ|6YZ|9YZ,63450,17373|02317,62032|73898|67507|10140|34690|31376,5471|5063|5542|9692,3954|7544|8553|4129|2559|1943,348|183|209,80|30|12|16
2024-12-30,XSMB,"Hà Nội",34071,34,71,10ZA|12ZA|16ZA|19ZA|1ZA|20ZA|2ZA|6ZA,85687,55202|84467,64837|67592|00433|10933|84813|01310,0808|8871|1096|9171,7562|8884|3508|6484|5334|6745,432|971|308,98|95|90|11
2024-12-31,XSMB,"Hà Nội",35327,35,27,11ZB|12ZB|17ZB|18ZB|2ZB|3ZB|7ZB|8ZB,96315,50143|20206,07932|08988|36264|57903|44283|79535,4414|7210|7445|6147,5351|0558|3252|0730|7025|6593,993|346|071,61|98|60|15
2025-01-01,XSMB,"Hà Nội",14462,14,62,12ZC|15ZC|16ZC|18ZC|1ZC|3ZC|4ZC|6ZC,23961,11850|58917,76213|16329|40438|65310|89607|17340,6461|8442|9696|2634,2388|2540|0191|6655|8112|6270,488|364|970,25|38|10|40
2025-01-02,XSMB,"Hà Nội",96404,96,04,11ZD|13ZD|14ZD|16ZD|1ZD|6ZD|7ZD|8ZD,64662,92210|99039,02542|91158|26937|02514|44417|55864,6570|2854|3591|7744,7983|8312|7627|7436|2938|8100,191|798|368,63|73|66|86
2025-01-03,XSMB,"Hà Nội",75406,75,06,12ZE|14ZE|15ZE|17ZE|1ZE|20ZE|2ZE|4ZE,90452,47297|54707,83446|84616|55020|37505|37274|64521,2675|3639|7203|0662,1197|5732|9750|4562|9880|4500,682|709|781,30|51|44|29
2025-01-04,XSMB,"Hà Nội",42901,42,01,13ZF|14ZF|17ZF|19ZF|20ZF|4ZF|5ZF|8ZF,74233,48034|71891,34897|91612|51083|26183|65426|98991,8422|2213|8696|7427,0998|6633|3330|7931|7757|3894,618|585|617,62|61|54|31
2025-01-05,XSMB,"Hà Nội",21251,21,51,17ZG|18ZG|19ZG|1ZG|20ZG|3ZG|6ZG|9ZG,85420,63358|13435,48213|98853|94393|86758|67052|58519,6881|6185|8417|1916,3873|6715|6354|7518|0725|6980,271|170|986,06|90|23|19
2025-01-06,XSMB,"Hà Nội",62708,62,08,12ZH|14ZH|17ZH|18ZH|2ZH|3ZH|6ZH|8ZH,26920,92338|58151,55398|89663|71876|89981|27657|57431,6579|3053|1649|5825,8123|7529|1759|2983|9008|0146,034|953|653,92|05|62|91
2025-01-07,XSMB,"Hà Nội",91787,91,87,10ZK|11ZK|12ZK|13ZK|14ZK|19ZK|1ZK|3ZK,07070,21007|84703,79535|10529|51094|84405|26436|03694,4225|7599|3012|7402,0509|7620|5015|3481|3793|8661,572|442|369,89|01|73|47
2025-01-08,XSMB,"Hà Nội",18815,18,15,11ZL|17ZL|1ZL|2ZL|3ZL|4ZL|5ZL|9ZL,52979,69958|31176,63936|83814|99816|27949|20827|58184,2029|5588|2618|3450,2431|1409|0137|4123|0189|1089,543|713|648,87|32|69|86
2025-01-09,XSMB,"Hà Nội",27229,27,29,13ZM|15ZM|16ZM|17ZM|19ZM|3ZM|8ZM|9ZM,15975,62766|94319,11114|16859|36682|39533|57045|10557,9286|2317|1025|6726,0162|5427|3772|0257|9194|3546,053|160|794,37|33|85|28
2025-01-10,XSMB,"Hà Nội",65219,65,19,10ZN|11ZN|13ZN|14ZN|19ZN|20ZN|3ZN|5ZN,93641,83407|91579,66391|48893|25011|39708|13428|57610,5652|8156|0777|6427,4317|8010|5905|9948|5434|2792,764|142|657,95|41|56|54
2025-01-11,XSMB,"Hà Nội",42695,42,95,13ZP|18ZP|20ZP|2ZP|3ZP|4ZP|7ZP|8ZP,12877,87021|18340,13551|61307|79594|87441|39319|95111,5339|4385|1652|5975,8766|5646|7877|4058|9669|3639,289|716|223,68|85|90|76
2025-01-12,XSMB,"Hà Nội",12352,12,52,13ZQ|17ZQ|18ZQ|1ZQ|20ZQ|3ZQ|7ZQ|8ZQ,26503,82489|60939,43648|92896|86188|82027|24900|15987,3993|3422|5662|3991,5654|9358|9702|6929|7499|3752,567|338|187,94|24|71|45
2025-01-13,XSMB,"Hà Nội",35675,35,75,12ZR|13ZR|15ZR|16ZR|18ZR|19ZR|2ZR|8ZR,94675,34443|92946,28149|69910|25010|28210|14861|52627,4321|9440|2488|9050,3199|4851|1316|3995|0047|6708,287|886|813,97|22|58|88
2025-01-14,XSMB,"Hà Nội",58617,58,17,10ZS|11ZS|14ZS|15ZS|18ZS|20ZS|2ZS|6ZS,37021,00278|31762,93528|89845|51572|86390|87337|31351,9954|3162|5342|5621,4875|7395|0402|0950|3050|2607,863|661|104,55|39|66|37
2025-01-15,XSMB,"Hà Nội",91182,91,82,12ZT|13ZT|15ZT|17ZT|20ZT|5ZT|7ZT|9ZT,08091,35179|03315,47950|74647|29496|24866|29659|70313,7925|7766|4147|3651,9724|4799|7339|8626|8774|4808,381|515|169,50|55|18|59
2025-01-16,XSMB,"Hà Nội",27233,27,33,11ZU|12ZU|14ZU|15ZU|2ZU|3ZU|5ZU|6ZU,72386,29513|45763,20319|34593|57200|93370|78494|65788,7430|9871|9189|7139,4668|6352|0296|2553|5986|1668,084|928|612,17|58|51|74
2025-01-17,XSMB,"Hà Nội",16256,16,56,12ZV|17ZV|19ZV|1ZV|20ZV|4ZV|6ZV|7ZV,66008,79126|99115,57375|41790|44586|23229|50136|08420,5033|8982|7706|2139,3568|7587|9150|5080|1416|7709,441|463|430,99|63|50|18
2025-01-18,XSMB,"Hà Nội",64558,64,58,10ZX|12ZX|13ZX|16ZX|19ZX|20ZX|3ZX|9ZX,37922,18957|42529,60719|65123|43313|86410|31439|60614,4594|8653|6943|1927,7794|9534|9390|8273|8726|6727,344|453|590,09|58|23|88
2025-01-19,XSMB,"Hà Nội",53292,53,92,11ZY|12ZY|13ZY|17ZY|18ZY|3ZY|7ZY|8ZY,63986,07718|00343,96839|89209|80977|90622|77300|65137,5544|9610|4074|8831,1956|6041|6399|6463|6071|7365,678|940|898,31|14|60|68
2025-01-20,XSMB,"Hà Nội",12050,12,50,10AZ|12AZ|14AZ|16AZ|17AZ|18AZ|1AZ|8AZ,36546,11172|99417,75388|87358|51987|25277|43164|37345,8975|5630|4329|4120,4829|6476|0969|6570|8201|1659,519|390|832,49|79|93|16
2025-01-21,XSMB,"Hà Nội",99969,99,69,12AY|13AY|15AY|16AY|19AY|1AY|20AY|7AY,30787,11308|54163,44492|79071|45381|28403|10161|61995,6154|1880|5025|4813,5148|7109|0624|5293|9123|7983,983|462|802,41|00|68|59
2025-01-22,XSMB,"Hà Nội",14511,14,11,10AX|12AX|13AX|14AX|2AX|3AX|4AX|8AX,59588,23250|85806,47072|74545|37881|21675|36841|51521,0205|5893|5600|8871,2113|1959|5565|6103|0467|6664,740|940|230,59|60|11|72
2025-01-23,XSMB,"Hà Nội",76023,76,23,12AV|16AV|20AV|3AV|5AV|6AV|8AV|9AV,50662,82170|55503,41005|30746|80279|53147|85091|97540,5499|8566|6752|0320,5878|0751|0670|4971|3080|0635,323|264|467,67|86|08|56
2025-01-24,XSMB,"Hà Nội",80450,80,50,11AU|17AU|1AU|3AU|4AU|5AU|6AU|7AU,48108,23910|47925,75499|16208|43857|61489|72286|51101,1345|5484|1737|7388,0168|0997|0000|1917|5727|9195,632|668|447,02|16|22|74
2025-01-25,XSMB,"Hà Nội",61607,61,07,10AT|11AT|12AT|15AT|16AT|1AT|20AT|9AT,65693,52079|94087,42038|33724|57333|53182|09702|20300,5588|7101|7707|4506,6164|0591|5419|1968|5228|3500,555|313|158,19|35|46|98
2025-01-26,XSMB,"Hà Nội",20446,20,46,11AS|14AS|15AS|1AS|20AS|2AS|5AS|9AS,53455,86924|60026,95003|25084|60420|83881|42031|65231,3912|5124|4661|3179,3141|3911|5842|7414|1287|9893,491|968|932,28|25|51|56
2025-01-27,XSMB,"Hà Nội",31409,31,09,10AR|11AR|14AR|19AR|20AR|5AR|6AR|7AR,11776,49551|71865,10761|51341|21302|67817|98261|42768,1673|1530|6219|8779,1978|5559|0591|2905|2248|1336,437|035|810,07|03|75|67
2025-02-01,XSMB,"Hà Nội",05164,05,64,12AQ|13AQ|15AQ|18AQ|1AQ|20AQ|2AQ|8AQ,95269,60641|45366,84115|64741|16109|59471|44037|86894,0032|1439|6065|4855,5656|2955|8623|5058|4198|7061,432|274|371,69|21|29|25
2025-02-02,XSMB,"Hà Nội",61517,61,17,10AP|12AP|18AP|1AP|2AP|4AP|6AP|8AP,88797,19774|13369,85261|68971|53584|32874|20661|74212,4392|7548|3158|8194,4298|1382|1545|1024|6171|1744,325|703|938,97|52|60|41
2025-02-03,XSMB,"Hà Nội",46386,46,86,10AN|14AN|15AN|17AN|18AN|4AN|5AN|6AN,27599,22742|42553,83599|53259|21305|74196|98811|95270,3159|0876|8146|1694,6753|8546|9450|3573|9700|5650,318|919|057,60|97|63|79
2025-02-04,XSMB,"Hà Nội",98201,98,01,10AM|11AM|12AM|16AM|19AM|3AM|7AM|8AM,87690,81899|90158,63831|38219|32101|36530|70854|62829,6780|7209|9538|7111,6916|4797|3221|9260|1665|0654,266|975|683,91|44|80|56
2025-02-05,XSMB,"Hà Nội",01847,01,47,12AL|13AL|14AL|16AL|17AL|18AL|4AL|5AL,64904,22185|72454,74390|03882|95375|14818|30741|87676,1133|7324|8645|7791,3697|7864|7932|5755|5356|0602,614|923|186,30|86|25|96
2025-02-06,XSMB,"Hà Nội",04217,04,17,11AK|12AK|18AK|1AK|3AK|6AK|7AK|8AK,35854,98168|82866,76183|23227|89405|40478|30563|07597,9576|0960|6422|7228,1591|9295|7186|0824|2967|3940,737|614|542,60|53|20|57
2025-02-07,XSMB,"Hà Nội",70668,70,68,10AH|11AH|12AH|13AH|1AH|2AH|4AH|5AH,72071,18513|14659,22201|11766|74170|44453|97774|19867,0102|9099|0462|6891,7678|9905|1035|1468|4825|7224,958|914|841,48|12|64|22
2025-02-08,XSMB,"Hà Nội",54528,54,28,14AG|15AG|17AG|19AG|20AG|4AG|5AG|7AG,17562,69417|01727,10557|62141|51584|27618|72213|39382,7718|9454|7062|8367,8712|1995|4763|7003|4060|8835,636|875|992,35|54|78|32
2025-02-09,XSMB,"Hà Nội",64615,64,15,10AF|12AF|14AF|16AF|20AF|2AF|3AF|7AF,45929,04518|92980,27250|66054|77407|35092|43193|97358,5273|5132|7447|5319,1064|1863|8177|2759|6711|1484,670|741|929,14|42|74|25
2025-02-10,XSMB,"Hà Nội",66686,66,86,11AE|12AE|15AE|18AE|19AE|4AE|5AE|7AE,60431,60942|75353,38807|82239|13001|03378|92809|29581,7608|7121|1392|6214,0633|8957|3311|6232|1926|1080,967|728|790,33|20|60|32
2025-02-11,XSMB,"Hà Nội",58978,58,78,14AD|15AD|17AD|19AD|1AD|20AD|5AD|6AD,88665,63874|24652,75563|06990|41549|50096|59844|02741,4329|1365|6557|3223,1054|5662|3431|6766|7796|4398,998|662|767,82|26|46|02
2025-02-12,XSMB,"Hà Nội",94132,94,32,11AC|12AC|16AC|17AC|20AC|2AC|5AC|7AC,40013,44097|82562,09237|19208|85043|58817|75082|35786,9264|8248|0889|8141,7458|7077|7605|7085|2920|4161,508|087|775,26|49|94|18
2025-02-13,XSMB,"Hà Nội",97158,97,58,11AB|12AB|14AB|17AB|1AB|20AB|4AB|5AB,16677,23900|98532,31676|66940|88641|89468|19598|41158,1053|2737|9857|3257,2351|9995|6651|0859|4476|7392,610|500|880,70|01|49|14
2025-02-14,XSMB,"Hà Nội",51690,51,90,10BZ|11BZ|12BZ|14BZ|15BZ|19BZ|1BZ|9BZ,86998,94747|80525,77362|08547|76671|21537|92602|22798,8258|4994|4898|3779,6777|2689|8832|6524|0956|5991,873|921|518,93|45|02|91
2025-02-15,XSMB,"Hà Nội",75155,75,55,11BY|12BY|16BY|19BY|1BY|3BY|4BY|8BY,20665,14861|59563,64059|20433|92491|57777|73095|49673,2771|2542|0555|7368,9935|9681|0607|7914|0971|6619,920|156|429,45|25|96|77
2025-02-16,XSMB,"Hà Nội",25938,25,38,12BX|13BX|17BX|19BX|1BX|4BX|8BX|9BX,21726,10907|67099,24573|64009|34901|19835|81177|28129,2024|9847|5561|6356,2535|2328|1181|9547|6916|7642,736|092|533,84|10|95|16
2025-02-17,XSMB,"Hà Nội",08798,08,98,11BV|12BV|19BV|20BV|3BV|5BV|6BV|9BV,04520,45962|95363,66687|24068|62122|87401|46231|75660,2242|1662|3524|9381,2087|9906|8084|9081|0004|7757,719|948|891,93|19|44|71
2025-02-18,XSMB,"Hà Nội",14180,14,80,11BU|17BU|20BU|2BU|6BU|7BU|8BU|9BU,72849,48029|28854,60877|08444|17077|78624|17200|68398,6904|3118|0444|2961,5347|9519|6217|9938|2119|8413,617|257|235,61|37|02|51
2025-02-19,XSMB,"Hà Nội",66521,66,21,16BT|17BT|19BT|1BT|20BT|2BT|4BT|5BT,14650,04939|89154,15164|64790|88284|37491|16296|39902,1994|4858|5188|0555,2338|5933|4724|6046|0663|3102,183|438|220,96|27|70|46
2025-02-20,XSMB,"Hà Nội",69448,69,48,15BS|16BS|19BS|2BS|3BS|6BS|8BS|9BS,60965,14655|68654,62775|78292|15318|14053|02739|15643,0196|6854|6812|6911,2396|3434|5547|9461|8322|8597,223|568|274,99|16|29|06
2025-02-21,XSMB,"Hà Nội",18159,18,59,10BR|11BR|13BR|14BR|15BR|19BR|1BR|3BR,39067,16676|85871,59497|20396|56769|63568|79584|07619,2438|9709|3668|0499,2182|9879|4847|3835|8308|0464,575|450|089,96|84|47|65
2025-02-22,XSMB,"Hà Nội",04104,04,04,11BQ|12BQ|13BQ|14BQ|16BQ|2BQ|7BQ|9BQ,04607,66189|02265,04875|32449|55146|95023|47149|67481,5080|7104|7867|2380,0610|2954|7982|9136|7045|0537,679|627|814,04|80|88|41
2025-02-23,XSMB,"Hà Nội",72660,72,60,10BP|11BP|12BP|18BP|2BP|7BP|8BP|9BP,88904,93939|33741,01091|94691|36839|80758|58713|48337,3430|4479|3759|5727,4067|5770|8317|9126|5214|2158,691|537|493,94|04|36|43
2025-02-24,XSMB,"Hà Nội",41066,41,66,10BN|11BN|12BN|13BN|18BN|1BN|4BN|8BN,64396,84825|27639,66992|71542|29531|65300|66618|76355,7455|2112|8808|1850,1039|9013|5847|2137|1991|9823,184|350|390,24|30|11|73
2025-02-25,XSMB,"Hà Nội",95870,95,70,10BM|16BM|19BM|5BM|6BM|7BM|8BM|9BM,61433,98649|12065,21644|54136|48572|56027|69139|56142,2680|6524|7053|0291,9267|5185|8306|7147|6375|8950,718|465|527,94|36|17|24
2025-02-26,XSMB,"Hà Nội",45933,45,33,10BL|11BL|12BL|15BL|16BL|19BL|5BL|7BL,65435,74581|36044,88032|66141|90581|51599|24640|63862,6351|1125|1017|0251,8523|0840|5858|4698|7192|6080,650|677|890,95|16|91|69
2025-02-27,XSMB,"Hà Nội",66228,66,28,11BK|13BK|14BK|18BK|19BK|3BK|7BK|9BK,01402,72081|40940,36147|16477|80504|90701|45942|76958,9604|5297|5766|7548,6538|4028|2986|9311|2682|6295,221|994|888,02|57|23|84
2025-02-28,XSMB,"Hà Nội",41121,41,21,11BH|12BH|13BH|15BH|17BH|18BH|1BH|5BH,38258,14387|33928,10788|93378|34048|04008|54509|50951,5402|2553|6511|5848,0134|5461|2799|4136|5191|7510,397|957|093,42|79|24|91
2025-03-01,XSMB,"Hà Nội",83683,83,83,10BG|11BG|13BG|17BG|19BG|1BG|6BG|7BG,77268,72648|96979,99244|25583|61832|31898|04272|92845,8413|7481|8916|1294,4691|2401|2539|9327|5421|5368,917|953|061,52|94|28|25
2025-03-02,XSMB,"Hà Nội",22165,22,65,10BF|11BF|12BF|17BF|19BF|2BF|8BF|9BF,90047,57379|10285,95281|00032|08492|20939|83544|99946,4147|1418|2127|8249,3202|7190|6902|2675|0623|3161,360|508|405,61|05|27|11
2025-03-03,XSMB,"Hà Nội",84575,84,75,14BE|15BE|19BE|1BE|4BE|5BE|6BE|7BE,28908,31140|61052,40622|44137|47357|07048|34525|30787,5668|1124|2272|4432,6553|3912|9560|3947|2502|0517,274|250|148,66|93|40|08
2025-03-04,XSMB,"Hà Nội",86953,86,53,10BD|15BD|16BD|18BD|20BD|3BD|4BD|7BD,76787,00505|48117,80681|01946|08310|56545|27742|99613,6839|5295|7491|3228,4072|7159|8741|1896|2165|9285,457|915|312,85|39|41|47
2025-03-05,XSMB,"Hà Nội",70997,70,97,12BC|15BC|1BC|2BC|4BC|6BC|7BC|9BC,95181,04894|09002,91500|72647|22556|70646|82138|10053,2461|6766|5548|8159,9003|8067|7800|5255|4697|5330,858|266|948,12|98|76|63
2025-03-06,XSMB,"Hà Nội",97177,97,77,13BA|14BA|15BA|19BA|2BA|5BA|6BA|8BA,18927,80393|81810,78267|73165|08109|90268|19240|67463,6326|3318|9495|5107,9427|7971|4306|0092|1872|4140,963|367|588,14|50|85|46
2025-03-07,XSMB,"Hà Nội",45272,45,72,10CZ|11CZ|13CZ|15CZ|16CZ|17CZ|18CZ|3CZ,84217,89868|50973,29516|65199|15932|87144|35490|42794,1561|2321|8132|2433,0508|3362|1709|2880|7231|8615,523|472|518,12|38|69|16
2025-03-08,XSMB,"Hà Nội",26689,26,89,10CY|12CY|14CY|17CY|20CY|2CY|5CY|6CY,02663,44250|63215,75544|64228|01352|65746|25931|81481,8425|3409|6222|0727,7498|7202|7079|3920|0057|6095,350|489|023,88|29|47|15
2025-03-09,XSMB,"Hà Nội",59818,59,18,10CX|11CX|12CX|13CX|14CX|19CX|1CX|6CX,05279,19975|14431,63834|90195|79896|98478|24653|58070,3288|5342|5703|0431,0877|2339|9162|1884|8186|4841,240|832|878,23|83|77|54
2025-03-10,XSMB,"Hà Nội",02761,02,61,10CV|14CV|15CV|16CV|20CV|5CV|8CV|9CV,00282,40535|29443,99646|34772|97530|00751|60598|96112,8985|2951|8776|3720,1655|4673|8345|5468|5239|1601,193|965|934,63|91|64|39
2025-03-11,XSMB,"Hà Nội",31235,31,35,11CU|13CU|16CU|17CU|19CU|1CU|2CU|4CU,42157,56404|94492,60510|83332|77387|92525|68607|41543,6699|7359|2732|2305,7975|5788|7694|8061|0244|6762,195|154|259,24|33|17|71
2025-03-12,XSMB,"Hà Nội",80738,80,38,10CT|12CT|17CT|18CT|1CT|2CT|5CT|8CT,75919,32398|19173,18076|51501|33665|84534|58882|09047,8992|0944|7760|3444,8699|6203|4784|9946|4267|6685,967|076|980,72|25|57|33
2025-03-13,XSMB,"Hà Nội",60881,60,81,12CS|13CS|15CS|16CS|20CS|7CS|8CS|9CS,80549,86246|66179,45058|24723|28454|04939|90609|12629,7930|2796|1905|1270,5674|1233|1225|6653|8817|8716,256|902|496,15|46|88|69
2025-03-14,XSMB,"Hà Nội",32069,32,69,10CR|11CR|12CR|16CR|18CR|5CR|6CR|8CR,56222,03974|68402,16121|44765|47197|66034|75267|43928,4670|4186|3688|7278,5238|7188|0031|1764|9473|2058,151|999|908,44|26|45|24
2025-03-15,XSMB,"Hà Nội",97404,97,04,10CQ|13CQ|17CQ|1CQ|20CQ|5CQ|7CQ|8CQ,05695,20901|29614,33004|41163|55522|84785|06810|41485,5911|9682|1161|5011,7879|1673|8599|0379|5099|1649,674|062|957,60|32|13|77
2025-03-16,XSMB,"Hà Nội",53850,53,50,11CP|14CP|15CP|1CP|20CP|4CP|6CP|7CP,27446,07668|20824,67255|72738|13179|97869|04866|85504,2130|6376|5425|5528,1583|5041|7064|8833|8071|5037,414|867|595,17|82|62|19
2025-03-17,XSMB,"Hà Nội",37573,37,73,10CN|18CN|1CN|2CN|6CN|7CN|8CN|9CN,84764,22471|51407,00356|47786|16138|69274|19161|61875,8886|7948|6859|5450,3199|9329|9271|4271|5875|3070,468|624|195,83|34|90|78
2025-03-18,XSMB,"Hà Nội",48130,48,30,12CM|13CM|16CM|1CM|2CM|5CM|8CM|9CM,66421,73844|41421,62423|46621|17961|19630|55272|97320,9526|7565|2651|1660,9130|1718|4336|9548|9052|7386,119|731|059,63|26|78|06
2025-03-19,XSMB,"Hà Nội",82163,82,63,10CL|18CL|1CL|20CL|3CL|4CL|6CL|7CL,74989,42963|17526,26760|70054|89995|40054|12754|20349,8890|5706|2356|2204,2350|6801|9645|7607|1835|3540,100|086|344,17|13|40|60
2025-03-20,XSMB,"Hà Nội",44025,44,25,14CK|15CK|16CK|17CK|18CK|20CK|7CK|9CK,37697,15242|79057,05226|13883|81103|30037|55390|71825,4782|3605|5314|9268,2380|4954|4843|8579|6981|3164,158|605|534,75|71|37|83
2025-03-21,XSMB,"Hà Nội",04036,04,36,11CH|14CH|17CH|18CH|3CH|4CH|5CH|6CH,71107,92363|65009,22586|01720|39431|58336|83992|46715,1103|2398|8353|3891,3539|5853|6367|8610|5836|4415,522|377|348,84|80|74|44
2025-03-22,XSMB,"Hà Nội",67411,67,11,10CG|11CG|12CG|15CG|16CG|2CG|3CG|6CG,76269,09566|70821,29974|44691|53443|48589|71026|30438,9683|2509|1563|5848,5399|4431|0701|0461|2014|0170,106|938|486,06|51|15|09
2025-03-23,XSMB,"Hà Nội",98613,98,13,11CF|16CF|17CF|18CF|1CF|3CF|8CF|9CF,05469,56322|53829,13992|10472|01161|58978|53099|93353,2799|8482|4224|4547,1274|0232|9548|1811|3153|4237,268|170|390,31|08|54|01
2025-03-24,XSMB,"Hà Nội",91988,91,88,10CE|12CE|15CE|16CE|17CE|3CE|5CE|6CE,95219,44873|37375,94217|11534|73933|67129|03110|85210,3144|7961|3132|6643,7670|1491|9005|7119|2761|1503,511|882|662,44|68|85|54
2025-03-25,XSMB,"Hà Nội",69409,69,09,10CD|13CD|15CD|16CD|18CD|2CD|3CD|7CD,35561,82144|76927,85403|35835|94779|52172|09915|95439,6305|0571|7116|6524,5151|9127|6209|7435|5106|8766,290|993|716,68|69|02|89
2025-03-26,XSMB,"Hà Nội",23518,23,18,12CB|13CB|14CB|1CB|3CB|6CB|8CB|9CB,83150,50718|86217,17768|52124|47959|70884|83919|99487,8865|5642|4531|1031,0145|4793|2803|4602|0175|9609,997|225|507,76|90|22|52
2025-03-27,XSMB,"Hà Nội",50960,50,60,10CA|14CA|16CA|17CA|2CA|5CA|8CA|9CA,53125,45388|51962,60799|87933|02993|71487|56155|08416,0921|2517|6916|8280,3687|3338|0652|2092|1231|6085,774|454|485,45|31|61|06
2025-03-28,XSMB,"Hà Nội",53412,53,12,13DZ|14DZ|17DZ|18DZ|1DZ|20DZ|3DZ|7DZ,65866,60556|15741,79469|13847|68419|95252|39357|91069,3634|4854|1153|3974,8743|4994|5712|9782|0822|4028,921|844|756,92|14|88|19
2025-03-29,XSMB,"Hà Nội",09761,09,61,11DY|13DY|16DY|20DY|3DY|6DY|7DY|8DY,53965,39937|64731,11267|95253|18563|74291|44688|16813,3280|7200|1742|7543,4363|2283|6676|8771|8225|6371,098|704|712,09|10|76|56
2025-03-30,XSMB,"Hà Nội",80716,80,16,10DX|12DX|16DX|18DX|19DX|20DX|2DX|4DX,32409,15908|06416,75283|30643|80758|44780|90000|59349,7122|0566|8891|2659,4325|2582|7009|5643|4215|1479,381|872|548,25|58|85|66
2025-03-31,XSMB,"Hà Nội",97315,97,15,13DV|15DV|17DV|18DV|19DV|2DV|4DV|8DV,81167,47695|84725,05263|60101|20498|75273|12491|82219,4966|4484|0217|4239,8857|2298|2243|3618|2447|9836,451|827|547,06|96|43|67
2025-04-01,XSMB,"Hà Nội",13371,13,71,13DU|14DU|15DU|6DU|7DU|8DU,03039,09983|61824,34313|26081|14153|94015|53335|70889,2662|5431|1297|0572,1806|8998|9678|0688|8849|3281,552|429|121,25|90|33|65
2025-04-02,XSMB,"Hà Nội",12033,12,33,12DT|13DT|1DT|2DT|6DT|8DT,81875,97200|45677,47558|68525|26993|15892|57485|76246,9001|0595|0564|3128,1680|8116|1206|4850|7437|9615,872|889|543,18|69|92|57
2025-04-03,XSMB,"Hà Nội",37696,37,96,11DS|12DS|14DS|1DS|5DS|6DS,83636,47676|23805,88953|22977|92031|55734|46998|56240,9699|0790|4119|0564,3290|9880|8707|2621|2124|4308,671|682|307,78|53|60|98
2025-04-04,XSMB,"Hà Nội",16409,16,09,12DR|1DR|2DR|5DR|6DR|9DR,33878,13931|64289,73102|55935|31078|69642|10694|34450,5644|7068|4197|2659,2365|7447|0439|7294|4780|3974,702|935|765,69|23|09|40
2025-04-05,XSMB,"Hà Nội",60687,60,87,15DQ|3DQ|4DQ|5DQ|6DQ|9DQ,79644,84840|72645,59904|76186|90190|34077|16214|80475,0934|5460|2647|0786,2307|9246|6208|4911|0013|8988,418|782|424,12|85|07|21
