drawDate,lotteryType,province,DB,DB_head,DB_tail,G1,G2,G3,G4,G5,G6,G7
2022-10-10,XSMT,"Phú Yên",488036,48,36,10722,28618|47402,87821|10927|91628|84597|44629|71209|62739,4592,9440|4397|6370,732,68
2022-10-10,XSMT,"Huế",327032,32,32,59119,09681|61502,98314|40675|68481|93280|93276|66915|88152,4877,1546|3902|2575,903,58
2022-10-11,XSMT,"Đắk Lắk",178707,17,07,87653,44836|33191,67913|47550|61705|33409|35748|67110|85447,9574,9334|5579|1084,091,78
2022-10-11,XSMT,"Quảng Nam",265325,26,25,17588,77993|20872,14822|17752|67007|10020|39039|90413|16444,1571,8684|3257|1551,204,32
2022-10-12,XSMT,"Đà Nẵng",446963,44,63,39553,85687|57439,89867|86258|40722|11013|84563|56587|15632,1693,8063|6041|5491,524,32
2022-10-12,XSMT,"Khánh Hòa",636473,63,73,20066,05595|54377,94078|59616|78036|50214|72339|73106|90632,0004,4077|1443|0778,067,10
2022-10-13,XSMT,"Quảng Bình",534400,53,00,81935,61047|06047,36151|14700|42670|83455|93862|88953|45588,0862,2126|5838|3441,207,23
2022-10-13,XSMT,"Bình Định",016107,01,07,69258,98888|16233,80977|08978|13171|52089|88849|79640|78803,6721,0820|4736|1453,260,28
2022-10-13,XSMT,"Quảng Trị",798484,79,84,43681,34362|26613,44188|54074|11453|46384|88177|27767|15606,7555,9373|1888|1681,432,05
2022-10-14,XSMT,"Gia Lai",747877,74,77,68845,64206|05402,56910|34645|25986|94724|36447|77354|19390,8419,1666|2352|1728,751,75
2022-10-14,XSMT,"Ninh Thuận",749535,74,35,53910,04226|93593,74319|46551|41930|95758|23839|19240|34317,0630,2748|9081|5368,170,69
2022-10-15,XSMT,"Đà Nẵng",376514,37,14,59520,39001|27871,94886|63118|44111|81027|98775|17010|08638,7256,6410|8985|0396,529,31
2022-10-15,XSMT,"Quảng Ngãi",632109,63,09,28613,53706|42040,55774|32346|07981|73525|40062|21758|48868,8228,9775|6915|1361,425,02
2022-10-15,XSMT,"Đắk Nông",031897,03,97,12834,69869|29448,32134|59607|65163|35125|95163|70751|33183,9936,8069|7662|5945,345,12
2022-10-16,XSMT,"Khánh Hòa",320350,32,50,24809,75059|00083,39337|60217|36686|56067|75133|06524|12232,4515,3633|7565|5492,956,94
2022-10-16,XSMT,"Kon Tum",222143,22,43,56724,20668|53241,56544|36595|98343|49334|63787|44173|59498,6045,8958|4514|9017,744,29
2022-10-16,XSMT,"Huế",836904,83,04,07789,48416|37093,17371|04766|35343|15461|70041|46403|03838,5216,7907|7448|9479,897,63
2022-10-17,XSMT,"Phú Yên",594322,59,22,90316,04288|61066,89083|72529|16053|50891|38943|00398|15995,7107,4739|6118|7678,046,51
2022-10-17,XSMT,"Huế",936589,93,89,40397,24442|97294,24315|96607|96150|93376|62568|61190|68578,4014,3741|8117|8665,672,50
2022-10-18,XSMT,"Đắk Lắk",852173,85,73,52449,29487|39785,30732|24218|69489|76706|00023|75978|18627,1747,1732|4014|0524,665,48
2022-10-18,XSMT,"Quảng Nam",594548,59,48,83506,06741|49574,95405|52672|49984|31156|51234|27765|64573,4691,1108|1990|0808,276,83
2022-10-19,XSMT,"Đà Nẵng",299570,29,70,15162,34149|36497,48203|32575|68193|43841|62830|20075|10943,9651,3835|7302|7126,182,41
2022-10-19,XSMT,"Khánh Hòa",861224,86,24,49803,65124|85812,91714|37887|32866|69418|32081|26529|12518,3512,7789|2032|5841,231,77
2022-10-20,XSMT,"Quảng Bình",274615,27,15,84839,12767|54622,33205|93805|60958|80644|06130|88375|92624,2781,8303|7087|5012,785,74
2022-10-20,XSMT,"Bình Định",028549,02,49,51487,80467|89196,86903|18498|11219|36410|67609|72294|24810,3216,3879|9595|5873,785,89
2022-10-20,XSMT,"Quảng Trị",639029,63,29,51366,37322|69833,07698|94127|66070|27900|05633|28675|22168,2070,2798|6517|9020,383,27
2022-10-21,XSMT,"Gia Lai",193067,19,67,15877,99182|55151,86828|10605|94454|78090|21596|54326|74975,8101,5864|4415|0218,542,32
2022-10-21,XSMT,"Ninh Thuận",997754,99,54,07936,59231|38946,77180|89761|46841|75261|55025|93535|93257,5047,3032|8153|0991,411,24
2022-10-22,XSMT,"Đà Nẵng",508319,50,19,60212,75452|71286,37458|98635|61538|70474|06985|54860|37188,5770,6926|2444|9768,276,62
2022-10-22,XSMT,"Quảng Ngãi",432888,43,88,43231,19579|27348,44829|01672|51821|10352|13939|17579|04644,7147,3388|1672|4873,857,22
2022-10-22,XSMT,"Đắk Nông",462218,46,18,09213,08462|43510,29099|63899|57969|99362|47683|17976|65445,2991,6030|7021|0542,711,38
2022-10-23,XSMT,"Khánh Hòa",752286,75,86,83579,37926|89100,98311|21029|95762|44283|30551|77471|82038,2116,6319|6127|9626,576,86
2022-10-23,XSMT,"Kon Tum",271859,27,59,19241,11218|74391,16493|68991|61634|32500|74483|69097|04928,5155,0800|3009|5474,387,15
2022-10-23,XSMT,"Huế",789185,78,85,00488,26306|20055,85384|94880|26818|92869|47053|78682|07476,0379,2669|4590|2553,301,49
2022-10-24,XSMT,"Phú Yên",493305,49,05,81764,59400|20757,36984|62749|35919|08615|96569|95084|47473,1063,7284|6608|1646,726,94
2022-10-24,XSMT,"Huế",358287,35,87,62470,57510|91767,12633|22267|65292|11167|07586|10000|87806,8756,3441|1602|8071,378,80
2022-10-25,XSMT,"Đắk Lắk",494560,49,60,56532,61464|08638,85713|28383|51744|19930|50394|32260|27272,9896,8475|1755|4063,660,37
2022-10-25,XSMT,"Quảng Nam",327159,32,59,51201,31080|76896,70673|04293|96430|05725|76306|54635|03802,2030,0706|9872|4719,050,64
2022-10-26,XSMT,"Đà Nẵng",052051,05,51,89302,19346|71707,93978|36222|67654|14635|12077|82195|72749,8432,1753|7324|2463,320,82
2022-10-26,XSMT,"Khánh Hòa",849868,84,68,93372,85813|30459,87854|39010|75699|21050|57330|36133|14521,9149,6814|0242|1427,822,80
2022-10-27,XSMT,"Quảng Bình",812125,81,25,53467,14066|96902,66272|37103|20204|29546|86966|45548|90843,4045,5539|7722|7618,627,79
2022-10-27,XSMT,"Bình Định",131735,13,35,22449,09352|55219,78049|32188|18072|70206|14707|87432|22471,4239,6162|0196|3381,652,33
2022-10-27,XSMT,"Quảng Trị",321375,32,75,07322,93050|26460,86449|07705|74215|26728|88666|66328|61477,4866,4713|1545|9088,083,51
2022-10-28,XSMT,"Gia Lai",303758,30,58,64546,90069|52103,83333|37976|32697|91482|66056|09730|46139,8553,0790|7490|5063,915,46
2022-10-28,XSMT,"Ninh Thuận",132304,13,04,61656,96699|02111,95213|95100|78449|93542|56387|69821|42517,5668,9530|4853|9393,160,08
2022-10-29,XSMT,"Đà Nẵng",707254,70,54,66039,27230|27216,77424|33017|62388|89969|93778|91955|81642,7292,3593|6257|0434,357,86
2022-10-29,XSMT,"Quảng Ngãi",176117,17,17,43904,35756|17242,98764|50691|01374|36441|31514|02790|24966,9389,1733|3303|2949,911,84
2022-10-29,XSMT,"Đắk Nông",864382,86,82,88593,83688|05448,45801|97544|98998|91238|79831|73864|92674,9574,8798|6523|1378,689,59
2022-10-30,XSMT,"Khánh Hòa",281225,28,25,91100,40346|48690,52857|44671|04961|64880|45740|60916|92771,8760,7985|8024|7557,225,76
2022-10-30,XSMT,"Kon Tum",447591,44,91,95122,38744|17996,88936|49890|14895|70726|00618|88761|42976,2229,7225|3208|7928,978,13
2022-10-30,XSMT,"Huế",091545,09,45,58911,67440|31142,47643|50688|86695|50130|89010|99622|39849,4161,9712|7828|4855,381,25
2022-10-31,XSMT,"Phú Yên",783630,78,30,51857,21428|63358,52336|90491|19984|50941|94722|96923|35582,2484,0240|4795|1514,749,37
2022-10-31,XSMT,"Huế",268682,26,82,52636,28852|56385,61217|90747|34245|58683|06155|67239|16741,7360,0410|3313|2453,808,59
2022-11-01,XSMT,"Đắk Lắk",944259,94,59,90608,94191|91269,13082|57195|76848|01396|38122|66914|75411,3904,0805|1848|5059,295,40
2022-11-01,XSMT,"Quảng Nam",954306,95,06,04610,76389|55334,41022|53502|12627|22428|35032|13435|59452,4233,5500|0151|9412,781,15
2022-11-02,XSMT,"Đà Nẵng",209146,20,46,88157,65743|34135,00035|13471|45875|08712|39345|75752|68730,3642,5450|8454|9758,866,88
2022-11-02,XSMT,"Khánh Hòa",972290,97,90,89414,54907|61356,37976|35849|21959|00769|81500|33034|17772,8042,6995|2087|8098,824,35
2022-11-03,XSMT,"Quảng Bình",162422,16,22,70014,93191|46132,96045|69137|92357|22347|33555|69547|05436,4007,7792|5453|9317,413,77
2022-11-03,XSMT,"Bình Định",485958,48,58,91966,63230|36570,38559|17368|88576|33259|50389|93011|08850,9713,4101|0981|1641,227,16
2022-11-03,XSMT,"Quảng Trị",169790,16,90,73356,16630|93889,20320|94235|71971|97593|26678|06902|92679,9310,4915|1257|9073,572,64
2022-11-04,XSMT,"Gia Lai",426461,42,61,41186,16905|01207,98250|65705|39005|35829|02665|86640|49781,9973,6278|8602|3181,404,95
2022-11-04,XSMT,"Ninh Thuận",136847,13,47,46938,76558|98192,52899|13238|74865|04566|20497|44192|81112,9998,7893|1923|4327,710,78
2022-11-05,XSMT,"Đà Nẵng",378184,37,84,50250,85999|80352,22220|60653|63890|72982|48521|49887|52226,4025,7674|4753|2527,942,22
2022-11-05,XSMT,"Quảng Ngãi",039799,03,99,96133,48401|93071,63410|24989|94102|79338|21453|79215|82811,7334,4082|9464|3061,662,10
2022-11-05,XSMT,"Đắk Nông",231739,23,39,51154,25540|13107,79724|72627|93705|08219|62544|21662|58271,4999,6862|3182|8443,685,57
2022-11-06,XSMT,"Khánh Hòa",619047,61,47,18259,58430|19366,21399|94198|64033|05944|38331|24331|37542,9109,2094|0088|2727,555,08
2022-11-06,XSMT,"Kon Tum",338264,33,64,32389,36441|38138,61204|28224|46475|47240|12067|46819|84674,2142,5162|1472|7982,417,46
2022-11-06,XSMT,"Huế",074926,07,26,70148,59018|81655,02108|26233|40418|95995|15598|95859|36988,4044,5230|7133|2358,987,59
2022-11-07,XSMT,"Phú Yên",771195,77,95,37431,51527|87849,88261|36944|46755|29869|97776|08550|90834,6481,8382|1928|4825,676,21
2022-11-07,XSMT,"Huế",307809,30,09,27972,94640|37834,64626|01260|65255|18021|42499|93762|43655,0041,6297|3151|9672,135,32
2022-11-08,XSMT,"Đắk Lắk",302654,30,54,43318,20720|11235,99700|20525|99418|93814|01507|63177|10426,4888,0645|0192|5557,576,32
2022-11-08,XSMT,"Quảng Nam",636141,63,41,64301,38543|17689,47546|72406|05600|60585|79108|17043|35255,9023,7566|3347|4237,799,06
2022-11-09,XSMT,"Đà Nẵng",969708,96,08,46258,99130|47879,22238|08975|94579|39726|56627|41252|08612,6753,9747|4639|0259,887,65
2022-11-09,XSMT,"Khánh Hòa",076919,07,19,44091,52190|51563,16775|67694|14573|00311|66330|11252|90668,8662,6975|3291|2791,017,26
2022-11-10,XSMT,"Quảng Bình",261083,26,83,42376,16381|93608,16604|10970|78573|00480|85795|04758|52605,1954,9280|0352|2643,198,66
2022-11-10,XSMT,"Bình Định",341134,34,34,96030,56667|51827,65177|14534|73283|59006|20995|13793|24049,2029,3512|2089|8498,358,16
2022-11-10,XSMT,"Quảng Trị",369775,36,75,40699,17561|68011,84995|98573|11464|37066|79894|33352|15672,0197,2668|2041|0756,762,31
2022-11-11,XSMT,"Gia Lai",793827,79,27,20200,27678|62572,66710|51506|48821|39451|40226|03677|83279,1330,9914|5265|1712,250,03
2022-11-11,XSMT,"Ninh Thuận",662228,66,28,70569,09930|81797,53490|68163|04949|12615|79189|66308|47809,8161,1753|8052|0482,753,52
2022-11-12,XSMT,"Đà Nẵng",458716,45,16,81019,92212|88113,83087|70357|57370|65608|04599|84693|33075,1674,7374|7525|2821,504,13
2022-11-12,XSMT,"Quảng Ngãi",425383,42,83,37512,14771|29772,68938|74011|20985|68953|89546|37743|01660,3488,6660|9757|9257,952,10
2022-11-12,XSMT,"Đắk Nông",966051,96,51,49687,56646|24443,85309|04585|14772|78828|95667|14602|38736,5505,0409|4271|5945,401,52
2022-11-13,XSMT,"Khánh Hòa",563304,56,04,73874,15246|65129,10345|49689|93464|16913|57981|04569|92329,8619,7515|7570|8626,913,41
2022-11-13,XSMT,"Kon Tum",519859,51,59,54671,26151|92888,03905|45355|84111|60891|81954|32980|76021,8857,6963|6259|6443,481,91
2022-11-13,XSMT,"Huế",207612,20,12,26186,42179|61890,29353|17673|89823|23362|30474|95657|84119,6958,9390|2681|9723,821,51
2022-11-14,XSMT,"Phú Yên",974705,97,05,71757,76971|03266,61937|72964|18762|40163|35144|82281|00325,8000,6293|6893|4074,358,87
2022-11-14,XSMT,"Huế",071817,07,17,74618,88895|51652,49183|34667|48371|30306|60120|38104|19207,8180,7569|5629|0448,801,18
2022-11-15,XSMT,"Đắk Lắk",139769,13,69,98317,56433|28154,43806|39251|31606|46182|94473|04757|01417,4456,5103|0422|8466,141,22
2022-11-15,XSMT,"Quảng Nam",502884,50,84,52404,44728|66149,81923|43912|94788|48018|01228|92241|89387,2140,1201|9955|7145,853,63
2022-11-16,XSMT,"Đà Nẵng",773808,77,08,53363,24926|92253,36096|56951|19730|82897|19788|34060|06210,8226,7575|4152|9507,958,23
2022-11-16,XSMT,"Khánh Hòa",226848,22,48,86937,22862|90144,58377|67807|02310|39022|26692|20269|37940,1435,4662|1299|1593,818,62
2022-11-17,XSMT,"Quảng Bình",084460,08,60,48564,21417|35644,47362|62202|68307|12006|90744|84359|33988,7637,2573|9595|3010,353,71
2022-11-17,XSMT,"Bình Định",246429,24,29,35432,76040|97036,00172|95755|97878|10021|76116|76905|24274,4130,0732|4774|4508,388,72
2022-11-17,XSMT,"Quảng Trị",708171,70,71,05938,41611|84934,22623|43066|48370|86148|96738|58242|44399,8341,3475|0617|3944,764,32
2022-11-18,XSMT,"Gia Lai",051264,05,64,51129,81946|08823,11359|78817|69996|30274|18949|28910|78888,2275,0193|0202|3813,213,84
2022-11-18,XSMT,"Ninh Thuận",959715,95,15,19448,54483|97529,78975|36015|84287|43187|70539|52457|45833,7944,6572|1332|6505,196,66
2022-11-19,XSMT,"Đà Nẵng",876623,87,23,27947,84277|85549,28668|11848|25946|88456|96190|11921|71477,5958,7441|0546|3087,927,94
2022-11-19,XSMT,"Quảng Ngãi",513265,51,65,09291,28619|47366,21492|60453|88017|46927|62439|02631|36809,2922,3699|7085|8123,188,45
2022-11-19,XSMT,"Đắk Nông",899230,89,30,70834,05345|95753,40640|32679|12572|75304|63989|16573|14297,8221,5328|5951|9843,066,91
2022-11-20,XSMT,"Khánh Hòa",445077,44,77,54819,12124|34067,38763|63522|62794|42994|80562|35604|21598,2971,5241|9905|4425,946,02
2022-11-20,XSMT,"Kon Tum",828475,82,75,80804,91409|05126,44761|79613|45621|33107|40717|47673|60056,0430,0728|8421|8842,486,74
2022-11-20,XSMT,"Huế",103652,10,52,38130,48880|02725,80897|59969|69518|01289|54259|44690|80839,1705,8058|6185|8276,815,80
2022-11-21,XSMT,"Phú Yên",376288,37,88,07672,26283|55020,73373|22111|32189|37012|11188|39184|94366,4595,4266|1483|6227,625,38
2022-11-21,XSMT,"Huế",079141,07,41,24105,92820|03400,63159|22647|11585|17520|32885|49064|93840,0358,5090|9838|3011,136,53
2022-11-22,XSMT,"Đắk Lắk",000057,00,57,76520,27147|98278,75547|33259|40690|97097|84140|10132|41750,1596,3200|5229|5619,040,55
2022-11-22,XSMT,"Quảng Nam",422094,42,94,49546,19017|19605,35634|07052|98354|85307|56447|19811|63950,4559,8737|1504|3013,009,98
2022-11-23,XSMT,"Đà Nẵng",163055,16,55,11925,12223|24006,61966|77122|88827|37610|57797|59670|92313,7667,5157|1402|9936,350,99
2022-11-23,XSMT,"Khánh Hòa",069787,06,87,83086,12054|82180,10705|36493|97870|70629|35175|24828|37670,0640,2806|9014|0888,520,58
2022-11-24,XSMT,"Quảng Bình",316523,31,23,37467,71791|42343,08424|53892|54032|70175|43300|25388|09495,3751,8482|8961|5645,634,32
2022-11-24,XSMT,"Bình Định",113652,11,52,82039,80639|65062,30859|63083|27211|73379|13440|63320|56824,9420,1318|1899|4528,134,68
2022-11-24,XSMT,"Quảng Trị",428887,42,87,35394,16068|60760,57329|40276|40794|36720|02922|55306|51740,7440,3089|1019|9155,655,73
2022-11-25,XSMT,"Gia Lai",738250,73,50,06919,67561|34316,26588|44968|69425|36209|18318|91314|42016,6272,3658|2292|8688,569,56
2022-11-25,XSMT,"Ninh Thuận",849005,84,05,60144,94075|07083,85955|50963|10331|58302|08171|79632|47937,4338,8776|8152|9495,289,52
2022-11-26,XSMT,"Đà Nẵng",234365,23,65,04387,31243|78528,03253|93664|84102|62713|86726|72487|76243,7777,3186|1575|9235,150,17
2022-11-26,XSMT,"Quảng Ngãi",343497,34,97,62738,54130|69469,47472|84181|04682|26771|27154|17496|20836,9002,3281|0376|2550,756,83
2022-11-26,XSMT,"Đắk Nông",829741,82,41,82081,35405|19159,87054|00670|95669|61208|49348|53378|83469,0341,2115|1849|5909,869,36
2022-11-27,XSMT,"Khánh Hòa",392878,39,78,26728,13683|95581,37407|33560|35756|47889|87077|20806|69745,4577,4523|7875|7632,732,39
2022-11-27,XSMT,"Kon Tum",236392,23,92,06214,16209|14332,73706|81174|99003|84829|73882|94580|28568,4840,2969|1403|3901,047,70
2022-11-27,XSMT,"Huế",807460,80,60,54256,80386|26583,02426|15894|43212|80272|96936|29779|30998,3968,0566|8887|8101,719,92
2022-11-28,XSMT,"Phú Yên",557810,55,10,07571,03888|39639,40676|41619|00689|36521|91486|05354|39096,6328,5076|8608|9181,666,50
2022-11-28,XSMT,"Huế",771033,77,33,55154,73030|32643,02046|21974|45184|03211|30021|99142|49061,3763,5047|0828|5677,684,66
2022-11-29,XSMT,"Đắk Lắk",613334,61,34,13484,18114|26988,04299|92896|24136|57773|05324|07055|20988,9939,8027|7543|9092,799,91
2022-11-29,XSMT,"Quảng Nam",511205,51,05,84182,67345|40681,24546|94906|26248|72842|49171|84391|88747,7296,5205|9956|0866,226,46
2022-11-30,XSMT,"Đà Nẵng",284555,28,55,21356,65835|15353,06452|86494|44319|25287|33594|29804|49314,4560,3049|3012|1596,048,95
2022-11-30,XSMT,"Khánh Hòa",265909,26,09,15013,74922|25136,04323|03733|02133|25500|25922|40764|57116,4852,1382|1489|1863,902,71
2022-12-01,XSMT,"Quảng Bình",120545,12,45,43733,71214|50361,29331|52873|30641|32491|34205|15790|51228,6917,3065|8619|9834,114,29
2022-12-01,XSMT,"Bình Định",044031,04,31,30257,75671|24438,96637|05216|15611|24227|34582|42398|60553,7791,8889|1266|4364,239,69
2022-12-01,XSMT,"Quảng Trị",315809,31,09,58229,64614|91237,87179|63500|64690|98861|25959|73170|64865,6028,5755|6112|8797,530,06
2022-12-02,XSMT,"Gia Lai",687948,68,48,30361,86479|24718,35118|38710|45322|05652|68211|13012|09562,1788,9332|3444|9998,365,81
2022-12-02,XSMT,"Ninh Thuận",855680,85,80,28081,86284|33055,37801|81312|39697|71974|73904|68538|62439,6736,9344|4509|1150,369,93
2022-12-03,XSMT,"Đà Nẵng",421464,42,64,70191,96365|77476,18361|93379|82327|33805|48178|36915|14112,0575,2207|3838|0363,165,96
2022-12-03,XSMT,"Quảng Ngãi",119454,11,54,64244,19221|60895,88675|84396|71270|69012|60938|32300|68015,3957,5940|2228|3780,749,55
2022-12-03,XSMT,"Đắk Nông",433382,43,82,11915,66529|69827,02153|71016|09894|25470|61609|01871|29291,4053,6947|3444|3972,273,89
2022-12-04,XSMT,"Khánh Hòa",853245,85,45,76327,79187|53643,58234|71041|50957|75053|98724|50581|89490,3869,2904|8722|7632,115,40
2022-12-04,XSMT,"Kon Tum",662829,66,29,01066,20611|34976,47623|39172|59268|93449|88352|75811|59994,7699,8720|0381|8915,044,61
2022-12-04,XSMT,"Huế",641029,64,29,05820,94623|65199,65639|36981|69088|46732|30038|05186|46475,9994,9947|0948|6266,043,49
2022-12-05,XSMT,"Phú Yên",323499,32,99,61409,63217|65117,09668|86823|17416|44058|69993|22540|14963,8022,4136|9173|6072,802,16
2022-12-05,XSMT,"Huế",338743,33,43,70371,86226|11971,06647|40696|36115|46657|47526|78749|60396,0102,2776|7453|9706,152,08
2022-12-06,XSMT,"Đắk Lắk",595820,59,20,28869,66095|04182,52175|00478|94069|20654|97020|47494|67201,8241,8249|7598|1944,594,05
2022-12-06,XSMT,"Quảng Nam",920455,92,55,45794,94778|82296,25406|18421|21988|56682|67132|42056|14442,7353,4969|4403|1793,134,51
2022-12-07,XSMT,"Đà Nẵng",759299,75,99,40022,39372|70062,45060|34446|27323|20449|71103|03943|83577,5125,3024|4248|4646,928,33
2022-12-07,XSMT,"Khánh Hòa",683516,68,16,03552,22579|94535,40045|84826|10606|28327|19538|52046|40178,5035,8329|8572|3666,694,90
2022-12-08,XSMT,"Quảng Bình",491309,49,09,25812,10378|82348,21569|52341|83093|93087|94431|43189|93237,0408,0200|3696|5096,182,10
2022-12-08,XSMT,"Bình Định",242193,24,93,55306,96091|54986,87612|22055|67563|00211|44042|22160|86249,6307,6363|5800|1311,415,43
2022-12-08,XSMT,"Quảng Trị",167251,16,51,46219,79608|77951,54145|94456|04967|99223|06950|65409|53499,7416,2405|7546|8899,762,02
2022-12-09,XSMT,"Gia Lai",793263,79,63,80818,84979|40214,88941|37903|68481|91741|67996|38351|26967,3888,6439|2511|1356,668,24
2022-12-09,XSMT,"Ninh Thuận",375419,37,19,50656,43029|10308,47117|75431|39715|03869|11525|03803|77641,8607,3285|9157|7816,424,07
2022-12-10,XSMT,"Đà Nẵng",168065,16,65,52912,54112|20677,78448|46403|33931|94230|00108|97221|89784,6778,7638|5431|1644,822,72
2022-12-10,XSMT,"Quảng Ngãi",925557,92,57,54469,49124|55359,75494|00743|38003|86468|69736|60660|78441,0901,3747|3967|3483,937,46
2022-12-10,XSMT,"Đắk Nông",370800,37,00,70433,41705|18379,81180|74694|67087|35755|10132|21280|02542,4082,9820|6388|8249,988,94
2022-12-11,XSMT,"Khánh Hòa",196869,19,69,79998,59387|89345,34958|34873|49221|41079|99599|62960|34187,5525,1412|7069|5502,770,46
2022-12-11,XSMT,"Kon Tum",718120,71,20,80725,23798|87605,12502|26719|21978|13037|87020|60607|55765,9698,2948|9347|3492,897,73
2022-12-11,XSMT,"Huế",053243,05,43,25248,56714|70935,15005|36141|65247|06776|77804|34786|21498,1561,7051|4205|9101,967,17
2022-12-12,XSMT,"Phú Yên",497793,49,93,10192,06870|67159,10526|25836|25093|09691|95166|96127|20923,3081,5433|3494|8896,016,07
2022-12-12,XSMT,"Huế",073768,07,68,44180,93432|65697,35318|02235|31241|91659|70678|43158|35325,7185,1736|5113|2328,921,56
2022-12-13,XSMT,"Đắk Lắk",966636,96,36,98164,80218|93915,72600|32688|61173|97467|24418|22293|72591,6747,0401|2491|3602,062,13
2022-12-13,XSMT,"Quảng Nam",343037,34,37,32086,46144|60472,94440|67223|81872|57937|57263|19001|74739,4156,0697|9152|5969,109,64
2022-12-14,XSMT,"Đà Nẵng",090256,09,56,27789,85601|92417,42413|65158|75743|73179|61994|80985|40058,2763,3734|0350|8280,743,05
2022-12-14,XSMT,"Khánh Hòa",253246,25,46,81423,08062|57383,45254|95283|33178|52953|65944|69771|51146,3495,5364|9982|3204,901,08
