drawDate,lotteryType,province,DB,DB_head,DB_tail,specialCodes,G1,G2,G3,G4,G5,G6,G7
11/27/2020,XSMN,Bình Dương,333382,33,82,,3657,95102|06837,54414|48188|80991|58353|86240|47127|39750,883,1274|1638|7379,204,28
11/27/2020,XSMN,Trà Vinh,84831,8,31,,82324,51250|68525,60773|92706|62454|66745|31097|24306|73756,2301,4137|3664|4430,814,45
11/28/2020,XSMN,TPHCM,333208,33,8,,96345,53137|26298,22724|47709|90161|17194|47783|07302|80107,7664,4088|7663|6453,410,8
11/28/2020,XSMN,Long An,198662,19,62,,54962,83940|63945,50550|22268|72550|58890|94774|68005|52175,6928,1925|4476|3854,623,54
11/28/2020,XSMN,Bình Phước,31339,3,39,,78383,76970|60597,59516|61020|22028|53062|92231|60728|22373,4031,4290|1913|2332,67,78
11/28/2020,XSMN,Hậu Giang,868268,86,68,,41648,05398|11313,39190|36067|49374|12680|32697|22043|22539,5712,6275|1821|4018,793,72
11/29/2020,XSMN,Tiền Giang,44718,4,18,,2738,22106|41984,28637|95054|32466|88488|78163|03262|11087,4245,5153|3418|5147,692,71
11/29/2020,XSMN,Kiên Giang,307023,30,23,,28339,89838|52462,18246|60393|14993|88281|91354|55679|15678,4427,5821|7389|5933,655,93
11/29/2020,XSMN,Đà Lạt,600770,60,70,,29113,17074|12546,91366|97041|06932|18603|78284|03787|24352,6766,1610|0392|7806,710,74
11/30/2020,XSMN,TPHCM,911240,91,40,,81453,28452|64716,40998|06768|84726|38892|88857|73904|93712,5628,2219|2801|9187,519,19
11/30/2020,XSMN,Đồng Tháp,577035,57,35,,61176,55916|32883,18467|12806|43818|68407|21429|74663|63557,748,7754|4992|7215,452,8
11/30/2020,XSMN,Cà Mau,234206,23,6,,60847,60281|72802,35055|24653|82638|19699|77341|06074|67668,2381,6114|8685|9040,868,62
12/1/2020,XSMN,Bến Tre,780964,78,64,,9816,48797|91681,71063|83115|25551|96601|86059|85323|44319,3825,9541|3934|1820,580,1
12/1/2020,XSMN,Vũng Tàu,983778,98,78,,76217,32707|52829,60213|24106|26885|25310|16647|88876|37939,3481,5419|8177|7991,652,32
12/1/2020,XSMN,Bạc Liêu,357945,35,45,,39991,65080|58309,44710|05463|61070|78803|98400|50672|34474,7161,4229|0206|6045,370,12
12/2/2020,XSMN,Đồng Nai,349463,34,63,,9161,45326|49968,75684|48253|13469|83434|06242|11662|07586,4587,4411|8667|8636,350,98
12/2/2020,XSMN,Cần Thơ,462506,46,6,,93951,28466|80861,17918|47151|73565|30467|43640|26914|07737,4550,0916|2369|1067,409,53
12/2/2020,XSMN,Sóc Trăng,771553,77,53,,60311,99592|88290,65224|87691|15612|16262|52006|00631|24988,1919,1049|5881|2509,848,71
12/3/2020,XSMN,Tây Ninh,546922,54,22,,40995,33251|82463,08429|08343|57300|81618|66523|18123|18242,9984,3045|9485|3570,540,91
12/3/2020,XSMN,An Giang,497076,49,76,,29154,71951|74422,02749|11705|69174|87564|05029|45651|15792,9023,0422|8991|3898,846,49
12/3/2020,XSMN,Bình Thuận,536804,53,4,,83651,46294|26217,54187|63865|43458|61557|74788|48034|84144,1666,5784|5895|8314,422,71
12/4/2020,XSMN,Vĩnh Long,327742,32,42,,52541,64265|20653,18513|98884|41148|86498|97905|19833|22139,9523,0199|7577|6966,720,15
12/4/2020,XSMN,Bình Dương,466967,46,67,,8607,45727|80649,92090|78486|46716|88053|52767|91263|67922,5735,3463|4889|0145,18,6
12/4/2020,XSMN,Trà Vinh,503261,50,61,,45767,04945|59361,72213|66224|94569|30157|26964|68871|08248,5688,7441|1705|1426,221,31
12/5/2020,XSMN,TPHCM,575885,57,85,,17048,92754|93185,61437|73495|32607|84028|63397|44364|94070,3783,4448|6976|7787,161,54
12/5/2020,XSMN,Long An,901987,90,87,,6799,44224|22233,89260|48813|06588|69068|32810|80429|65465,4039,3110|5833|8715,308,81
12/5/2020,XSMN,Bình Phước,315435,31,35,,35774,74575|04846,69063|83411|76097|10400|24814|87621|98440,3743,8016|6925|2728,617,25
12/5/2020,XSMN,Hậu Giang,885163,88,63,,1388,87877|05159,32725|20679|97862|34092|73340|57618|23784,4237,9933|2612|5823,360,53
12/6/2020,XSMN,Tiền Giang,865890,86,90,,57105,47690|35390,43741|33277|65960|58498|34342|43850|46413,7325,6627|0542|1373,719,85
12/6/2020,XSMN,Kiên Giang,340364,34,64,,48265,12050|03026,91060|22587|27632|33970|87068|75053|95159,7500,0269|0187|6560,993,45
12/6/2020,XSMN,Đà Lạt,860930,86,30,,47113,71289|13860,42873|10676|49701|10735|75066|59937|99655,1882,8248|1482|0187,437,70
12/7/2020,XSMN,TPHCM,580653,58,53,,73670,82501|77118,24428|87793|49100|17558|93563|79936|90857,6894,3992|0566|9440,695,30
12/7/2020,XSMN,Đồng Tháp,757684,75,84,,85779,43802|55314,65620|14782|04518|41975|50639|79143|55602,4428,9727|3118|3461,940,23
12/7/2020,XSMN,Cà Mau,804592,80,92,,38049,25571|21606,73806|15200|39367|30026|81612|41670|15324,8721,2184|0761|2429,108,93
12/8/2020,XSMN,Bến Tre,416867,41,67,,80012,91436|54265,90777|07106|41790|67665|35376|40419|21365,7841,3926|8446|4487,872,20
12/8/2020,XSMN,Vũng Tàu,340509,34,9,,37343,84513|91339,32920|33185|62890|78552|77675|34853|81612,5269,0695|4437|2582,322,17
12/8/2020,XSMN,Bạc Liêu,264629,26,29,,20847,71893|62018,92578|60019|88451|58756|51140|71427|88959,538,3136|0073|8376,95,64
12/9/2020,XSMN,Đồng Nai,512493,51,93,,18210,70311|79502,83298|17494|42861|69569|20890|37413|23234,915,8804|0110|4539,567,20
12/9/2020,XSMN,Cần Thơ,622766,62,66,,47946,88169|41281,94931|69949|38890|98694|48420|40652|47120,1525,9644|3468|0256,479,46
12/9/2020,XSMN,Sóc Trăng,305021,30,21,,91992,38380|40730,02028|08485|51491|32239|21552|87873|30380,3200,4796|9773|8250,571,84
12/10/2020,XSMN,Tây Ninh,100435,10,35,,74587,84036|59380,05708|52243|79021|21783|89805|60018|25143,5894,0808|9434|5630,902,70
12/10/2020,XSMN,An Giang,539005,53,5,,27497,35496|30845,77581|32377|66298|66827|15064|63070|75129,534,0112|6038|0482,832,87
12/10/2020,XSMN,Bình Thuận,167111,16,11,,83879,14266|63050,09630|95560|56672|89764|18192|81638|92002,7382,1020|7770|0167,475,16
12/11/2020,XSMN,Vĩnh Long,296215,29,15,,16769,17110|23891,91452|58043|44654|89905|87973|80549|47827,841,3855|4729|6085,719,65
12/11/2020,XSMN,Bình Dương,626507,62,7,,76871,77512|90228,90655|75408|92354|42801|19562|00311|18722,3985,7593|8739|2650,871,37
12/11/2020,XSMN,Trà Vinh,352503,35,3,,23777,93362|68264,68403|36366|85255|43284|29319|99390|18548,4654,3535|8313|0408,248,97
12/12/2020,XSMN,TPHCM,678501,67,1,,4281,04461|00647,08353|33367|90968|52588|48569|00536|96909,7643,9312|9602|8661,940,5
12/12/2020,XSMN,Long An,876408,87,8,,65130,43438|35265,47895|03514|48844|28251|45321|58092|62152,2600,1005|4923|5235,946,51
12/12/2020,XSMN,Bình Phước,536848,53,48,,20784,01117|23146,19885|95841|72221|57950|94368|63485|31919,8300,9795|6946|7733,962,26
12/12/2020,XSMN,Hậu Giang,826349,82,49,,66286,44475|06054,58977|95917|45029|22084|42305|11254|47015,7805,6266|9780|3874,171,47
12/13/2020,XSMN,Tiền Giang,737529,73,29,,85350,33770|51600,34391|17020|01599|42766|37201|71459|78272,6478,1986|8238|7278,54,95
12/13/2020,XSMN,Kiên Giang,899104,89,4,,26554,70048|20088,82298|12479|62693|31190|80406|89737|59315,2660,2846|6812|4044,56,58
12/13/2020,XSMN,Đà Lạt,351947,35,47,,67532,90534|39093,43572|62398|19660|52431|93219|27671|35084,2569,0188|8212|6106,438,11
12/14/2020,XSMN,TPHCM,91113,9,13,,18969,24238|14611,12665|08304|81385|23168|54659|31764|38035,6175,7703|6454|2449,242,71
12/14/2020,XSMN,Đồng Tháp,819479,81,79,,37884,61782|02169,98974|00368|01128|06749|37839|22634|93796,6277,6594|9760|0562,210,78
12/14/2020,XSMN,Cà Mau,836477,83,77,,72945,52649|03542,08138|24580|40142|97206|67997|41895|30355,4907,0725|5544|2097,828,8
12/15/2020,XSMN,Bến Tre,415182,41,82,,81877,75633|54108,82696|45134|60977|57485|05635|40094|31522,5866,0137|6092|6346,711,14
12/15/2020,XSMN,Vũng Tàu,462072,46,72,,14132,96311|22165,42557|95162|41568|63713|56563|50726|28959,7098,8292|9615|9381,547,95
12/15/2020,XSMN,Bạc Liêu,235710,23,10,,8171,19243|82890,66029|55919|31160|74601|87088|19708|50214,7897,2254|6621|5549,839,99
12/16/2020,XSMN,Đồng Nai,766901,76,1,,35319,76485|61289,47475|00365|58517|30241|06264|17891|84578,9703,7070|2805|7844,553,55
12/16/2020,XSMN,Cần Thơ,848351,84,51,,52509,61479|00944,81811|05426|79145|26013|82935|17854|43946,8563,2953|5526|5176,825,91
12/16/2020,XSMN,Sóc Trăng,896536,89,36,,48287,11495|93598,86730|11345|20862|67334|88903|34767|34306,2438,3105|6907|3291,677,22
12/17/2020,XSMN,Tây Ninh,747987,74,87,,85101,17076|48524,08109|64167|81579|14581|32837|49451|94825,5785,6515|9302|8273,472,48
12/17/2020,XSMN,An Giang,221577,22,77,,3545,69478|57866,81390|19849|35362|66967|27184|68681|49766,8730,8326|4728|6614,954,8
12/17/2020,XSMN,Bình Thuận,613411,61,11,,96878,76770|76459,37698|57049|32526|26992|57103|26748|87994,4263,6983|6132|9046,819,87
12/18/2020,XSMN,Vĩnh Long,596860,59,60,,98311,31269|95940,77111|40949|29121|00300|46442|91423|13245,3930,3850|3180|8164,256,35
12/18/2020,XSMN,Bình Dương,840599,84,99,,83089,80355|18892,64446|48155|33198|10972|08661|92657|41923,1233,0906|4158|3374,18,42
12/18/2020,XSMN,Trà Vinh,52805,5,5,,46868,17483|70446,06042|96880|45286|62128|65589|54164|83526,6806,1070|3150|3690,925,58
12/19/2020,XSMN,TPHCM,818600,81,0,,21020,76219|79653,44241|42410|93961|71002|21126|57832|13517,81,4829|7552|0990,545,45
12/19/2020,XSMN,Long An,590250,59,50,,48064,17627|72593,24341|71725|74434|83661|01612|20679|44629,6698,1834|1249|8836,244,66
12/19/2020,XSMN,Bình Phước,325716,32,16,,97511,35810|94548,54584|97917|19682|88626|54406|13985|15553,8761,0360|9726|0700,234,32
12/19/2020,XSMN,Hậu Giang,719126,71,26,,89348,98715|79941,08393|71297|42385|57071|97864|17166|73268,1992,9104|6934|1886,946,59
12/20/2020,XSMN,Tiền Giang,394902,39,2,,47277,96774|01813,09272|28688|56461|68029|16104|70372|26287,9573,8630|0659|4321,888,51
12/20/2020,XSMN,Kiên Giang,287825,28,25,,90677,21620|63206,82305|71967|05515|32694|67116|11079|46072,4677,5262|3998|2293,387,99
12/20/2020,XSMN,Đà Lạt,344270,34,70,,99242,35773|40785,49526|39633|40635|65958|37676|93687|03970,4805,6046|3373|9775,820,3
12/21/2020,XSMN,TPHCM,8362,0,62,,18435,56168|10140,75121|58663|76665|79076|19164|37273|38525,841,1762|6615|8295,986,75
12/21/2020,XSMN,Đồng Tháp,696867,69,67,,9309,16220|88380,54485|64084|92915|27217|89372|73461|49270,4726,8391|9479|7094,859,11
12/21/2020,XSMN,Cà Mau,454386,45,86,,17371,24336|85501,00705|51470|87448|96876|39169|14491|73960,9904,6072|5814|5536,752,37
12/22/2020,XSMN,Bến Tre,167738,16,38,,73895,22369|94254,51980|55782|09942|62191|73943|36335|77044,9485,7941|8677|0546,641,15
12/22/2020,XSMN,Vũng Tàu,151893,15,93,,18726,95273|19516,81313|73869|63246|13697|79717|50575|97879,7,0138|4711|2551,962,53
12/22/2020,XSMN,Bạc Liêu,746403,74,3,,88105,42719|61896,47003|56749|43115|88649|33515|45557|70573,9432,0704|9550|9751,61,16
12/23/2020,XSMN,Đồng Nai,703964,70,64,,28713,82734|22464,86923|10254|01021|46504|54433|27096|28749,8499,5313|6659|7378,414,72
12/23/2020,XSMN,Cần Thơ,320304,32,4,,49126,77915|67414,80518|23932|01804|10566|85067|57851|76078,6696,2932|7467|1959,961,73
12/23/2020,XSMN,Sóc Trăng,406149,40,49,,29903,16119|88081,33973|94271|53487|20281|27891|13436|31190,4521,4543|2758|1109,692,18
12/24/2020,XSMN,Tây Ninh,870249,87,49,,17328,81201|10322,54970|42792|23951|47459|05427|37859|99474,8844,9698|8754|0515,654,21
12/24/2020,XSMN,An Giang,156018,15,18,,41410,82697|93686,27939|36296|98268|74236|87306|72681|33706,6816,2240|6276|9976,376,61
12/24/2020,XSMN,Bình Thuận,107174,10,74,,80905,26479|00449,07387|76999|65722|91326|10266|75259|44440,6577,5159|0828|2095,63,39
12/25/2020,XSMN,Vĩnh Long,381510,38,10,,71983,43519|19270,27590|81053|96917|37652|44439|27487|14944,5182,0621|6250|9024,793,82
12/25/2020,XSMN,Bình Dương,522104,52,4,,30105,85926|89883,41775|72176|95193|04926|45322|68073|28735,6347,0303|5823|7979,93,72
12/25/2020,XSMN,Trà Vinh,203884,20,84,,66201,22425|14628,32582|32052|29456|59358|43793|05722|93957,8528,6254|0164|5095,429,3
12/26/2020,XSMN,TPHCM,204767,20,67,,69103,35833|52751,80289|15009|92473|30472|00233|93200|23146,1742,3052|9031|5320,813,54
12/26/2020,XSMN,Long An,138913,13,13,,83849,19348|02975,19236|65530|02721|36952|37685|19071|99592,9770,5504|2795|5647,75,90
12/26/2020,XSMN,Bình Phước,507907,50,7,,21010,95882|03148,06089|77939|76625|46477|69278|19195|50953,1551,3920|2872|3867,718,35
12/26/2020,XSMN,Hậu Giang,315906,31,6,,81864,34487|91646,47714|45217|08766|66140|27301|90101|21332,987,3898|1311|1172,112,63
12/27/2020,XSMN,Tiền Giang,55833,5,33,,4944,87098|00043,29107|49925|62444|59327|25868|69403|88248,3568,0049|2166|3230,156,57
12/27/2020,XSMN,Kiên Giang,885252,88,52,,87659,70793|89569,53246|48285|00887|61927|49393|08151|72901,4468,9578|2920|2898,116,74
12/27/2020,XSMN,Đà Lạt,601438,60,38,,6774,65823|03001,36367|13671|96713|36100|36183|17630|90218,5938,0016|5142|4427,828,65
12/28/2020,XSMN,TPHCM,546044,54,44,,5085,97767|58283,95702|59205|70289|58354|23927|14495|09202,8331,6467|8068|7363,820,96
12/28/2020,XSMN,Đồng Tháp,380085,38,85,,26267,03040|76193,55154|60017|83756|58871|09184|31920|21065,2912,3477|1830|7699,459,95
12/28/2020,XSMN,Cà Mau,53281,5,81,,93527,66924|76510,52522|97023|99262|31458|72056|26482|42377,6465,2335|0631|8819,51,98
12/29/2020,XSMN,Bến Tre,53859,5,59,,18926,00844|59316,60476|48300|99833|84562|91983|85269|78903,8379,8908|9682|4145,873,81
12/29/2020,XSMN,Vũng Tàu,585231,58,31,,92664,02080|10565,09427|25998|01813|73236|72273|46747|14019,7425,6852|8217|0979,993,5
12/29/2020,XSMN,Bạc Liêu,703033,70,33,,72985,65025|08053,84415|77818|40649|41024|50582|73601|27142,5485,9866|4600|9091,82,41
12/30/2020,XSMN,Đồng Nai,300918,30,18,,89016,87913|61747,10988|83983|01297|72980|38564|17182|01094,9570,6765|0425|2746,450,57
12/30/2020,XSMN,Cần Thơ,241956,24,56,,68615,54853|15680,34452|17989|11762|03266|62999|37206|94199,8846,1782|4387|8412,919,3
12/30/2020,XSMN,Sóc Trăng,520116,52,16,,98456,63444|64686,77727|36503|88564|94935|45099|41838|19870,3509,3204|9675|0784,573,36
12/31/2020,XSMN,Tây Ninh,281831,28,31,,36663,74099|05998,44841|87934|95452|19220|90315|43442|87443,2299,1161|2788|4295,415,25
12/31/2020,XSMN,An Giang,760688,76,88,,89067,94142|10708,51221|47340|66352|62852|58289|92781|93524,2127,1904|5547|3574,617,22
12/31/2020,XSMN,Bình Thuận,184618,18,18,,1640,85056|87215,65828|90200|15459|28849|06071|44962|72201,4164,2773|1181|8686,141,73
1/1/2021,XSMN,Vĩnh Long,145743,14,43,,16524,57169|67303,74391|52329|22843|20521|46477|69086|83924,9070,2535|3415|5888,972,75
1/1/2021,XSMN,Bình Dương,92730,9,30,,26344,70481|86230,98181|84147|82615|40420|37220|53884|31537,5161,3747|4111|9006,854,7
1/1/2021,XSMN,Trà Vinh,17444,1,44,,10979,52507|33321,36098|52645|83100|22666|13793|48132|27808,128,0012|0912|8126,862,0
1/2/2021,XSMN,TPHCM,228914,22,14,,76766,11099|88287,55114|75839|66058|65562|77370|05935|78913,5878,9120|4049|9180,129,88
1/2/2021,XSMN,Long An,717105,71,5,,55789,36856|70298,98915|59595|99146|43550|77834|27174|48167,2622,3958|0074|2897,274,3
1/2/2021,XSMN,Bình Phước,920486,92,86,,42619,05183|74902,35400|29984|78756|25548|14037|58926|41329,9084,5326|9078|7545,22,41
1/2/2021,XSMN,Hậu Giang,857942,85,42,,64309,37846|74806,18291|36183|72835|36249|80371|18388|06709,6010,8935|9924|6247,595,91
1/3/2021,XSMN,Tiền Giang,25197,2,97,,74754,91080|69230,02945|11014|73738|64170|40910|61750|41659,5129,3721|6645|0810,794,97
1/3/2021,XSMN,Kiên Giang,366980,36,80,,23413,98788|36481,33674|41793|69079|41066|98513|67873|49480,8440,4224|5358|5571,852,76
1/3/2021,XSMN,Đà Lạt,625746,62,46,,5186,55980|64832,43110|91817|43728|42486|71125|63824|89560,856,0063|9264|9761,948,95
1/4/2021,XSMN,TPHCM,693324,69,24,,97786,92732|32906,63662|27298|61142|75318|62941|11731|07145,1310,8986|9330|4614,242,61
1/4/2021,XSMN,Đồng Tháp,244959,24,59,,62069,90104|74861,46790|23150|67045|87984|14232|21700|14255,9583,8781|2462|3583,867,82
1/4/2021,XSMN,Cà Mau,482455,48,55,,67390,38849|08647,89574|49644|64940|85086|76303|37312|41101,2074,0194|7632|2994,962,37
1/5/2021,XSMN,Bến Tre,231991,23,91,,84283,88687|60770,43249|74570|74513|63943|62317|67147|40767,3533,1293|5406|7655,340,2
1/5/2021,XSMN,Vũng Tàu,282263,28,63,,34859,54470|93751,94352|68893|94638|27105|85213|15904|20165,9055,0683|2815|0721,629,11
1/5/2021,XSMN,Bạc Liêu,279913,27,13,,37914,16515|76865,52084|69548|72771|76856|70775|94947|97350,8419,7165|3861|7475,20,19
1/6/2021,XSMN,Đồng Nai,768660,76,60,,41860,52123|56397,81552|64284|88010|52758|57044|21306|18921,5388,3118|9746|6665,958,1
1/6/2021,XSMN,Cần Thơ,643304,64,4,,59067,68183|12304,37204|33896|23448|06823|24201|97774|55185,695,7179|4662|3522,243,29
1/6/2021,XSMN,Sóc Trăng,804803,80,3,,79612,19157|90661,69110|23804|11088|48017|45120|79333|59901,8938,6928|8129|1804,87,61
1/7/2021,XSMN,Tây Ninh,47517,4,17,,91718,98093|04848,93173|33124|87370|61949|94676|18772|16698,2428,2906|2948|3952,352,79
1/7/2021,XSMN,An Giang,317626,31,26,,48150,05229|62919,82620|31825|33795|20495|25450|77094|94621,5516,0442|7383|3008,981,11
1/7/2021,XSMN,Bình Thuận,547067,54,67,,15270,91983|11426,26668|00582|11081|88908|72752|40509|75878,1174,1511|7546|8604,542,37
1/8/2021,XSMN,Vĩnh Long,646698,64,98,,25726,18568|60461,68758|46179|80092|05586|55590|53294|35591,7517,6788|1402|5011,499,70
1/8/2021,XSMN,Bình Dương,123951,12,51,,37030,68504|66408,41873|57934|18686|60017|98923|34649|15181,7732,0362|1689|6164,181,28
1/8/2021,XSMN,Trà Vinh,559616,55,16,,94411,61690|24666,55300|30923|40485|14652|45643|10363|68733,3164,9168|3311|7063,521,54
1/9/2021,XSMN,TPHCM,160248,16,48,,40217,18449|26401,56533|27886|55899|18600|97026|45460|51488,2599,6653|4861|3807,339,12
1/9/2021,XSMN,Long An,639489,63,89,,19059,86066|77102,16308|45243|03209|52932|36080|03719|76633,7347,9538|1497|1071,478,13
1/9/2021,XSMN,Bình Phước,568796,56,96,,79080,04373|84713,24609|78991|29043|69812|65260|48953|49374,2955,1004|6750|4454,633,57
1/9/2021,XSMN,Hậu Giang,872304,87,4,,28728,52111|54694,85462|85049|55677|68088|28917|79960|37252,6647,6192|2364|0542,777,99
1/10/2021,XSMN,Tiền Giang,263301,26,1,,58161,08753|94426,39454|55668|47992|89336|02624|32929|93414,5383,5208|6336|1291,388,97
1/10/2021,XSMN,Kiên Giang,661092,66,92,,36616,21223|91180,45814|69385|52121|31220|96543|78640|99267,930,3914|6841|3648,741,44
1/10/2021,XSMN,Đà Lạt,37613,3,13,,65255,22989|78591,16953|20553|16134|67899|93172|81250|67869,2023,6766|1443|7990,358,38
1/11/2021,XSMN,TPHCM,953126,95,26,,83509,14276|45418,21273|89601|19577|43122|78333|99464|89306,3588,6075|8076|2899,40,53
1/11/2021,XSMN,Đồng Tháp,761778,76,78,,13737,63158|27477,28439|10502|73035|59943|73892|09694|27413,9456,1878|2175|6007,107,39
1/11/2021,XSMN,Cà Mau,45614,4,14,,80898,84404|59692,60197|55027|01338|84106|65445|80707|63916,9114,6034|4898|5376,218,23
1/12/2021,XSMN,Bến Tre,695252,69,52,,17772,76219|52285,88336|43009|68605|51719|43220|94158|47201,686,3190|8733|2715,421,36
1/12/2021,XSMN,Vũng Tàu,187568,18,68,,98337,63853|27531,58383|82217|79804|47281|88327|73955|82130,6234,4089|0671|3979,909,57
1/12/2021,XSMN,Bạc Liêu,425219,42,19,,83395,20946|60205,14162|98020|98273|83246|06886|88386|60098,1637,2418|2737|1955,641,51
1/13/2021,XSMN,Đồng Nai,780398,78,98,,91159,07283|72510,80061|71805|78083|30816|87871|79278|31606,8988,7774|4682|4037,587,14
1/13/2021,XSMN,Cần Thơ,66968,6,68,,88110,00616|93207,44663|65206|64540|76411|82903|76699|86419,1325,5164|8260|5570,362,39
1/13/2021,XSMN,Sóc Trăng,180585,18,85,,34112,38633|91246,84432|87560|19685|23941|92071|64314|15793,4847,6053|8500|8331,37,38
1/14/2021,XSMN,Tây Ninh,60206,6,6,,72841,13225|65351,31696|89759|59705|85599|80280|00688|55357,4613,1026|2681|1732,649,75
1/14/2021,XSMN,An Giang,351685,35,85,,98516,37382|40591,03955|49370|05426|57487|07814|28935|75708,243,6115|6031|8129,841,4
1/14/2021,XSMN,Bình Thuận,279246,27,46,,24725,63025|77287,84519|71645|72984|30876|59400|23476|67382,2075,1602|1492|1300,172,21
1/15/2021,XSMN,Vĩnh Long,753821,75,21,,69294,53878|32267,94639|56524|07188|34311|59713|29579|29817,5605,5111|9371|7488,747,69
1/15/2021,XSMN,Bình Dương,373408,37,8,,27704,60646|25991,39607|30434|74026|25253|06545|29716|94949,6515,0583|4107|2687,664,39
1/15/2021,XSMN,Trà Vinh,295088,29,88,,47614,48021|43255,99186|56436|13968|54128|12763|08189|00807,5696,3046|3563|9737,621,61
1/16/2021,XSMN,TPHCM,21628,2,28,,5166,58446|90985,17686|43701|41785|68853|76778|26973|09884,5263,9316|4193|2075,511,89
1/16/2021,XSMN,Long An,268376,26,76,,16923,11401|76534,67494|29989|76667|52488|45342|25918|63260,8100,8998|6707|3576,540,41
1/16/2021,XSMN,Bình Phước,694662,69,62,,30816,86609|31441,07124|97494|59280|27019|99870|46305|54326,3784,7101|8953|8386,884,7
1/16/2021,XSMN,Hậu Giang,943293,94,93,,1849,63605|86436,94590|26673|57725|64287|72736|28542|42130,7676,5861|0086|8917,244,19
1/17/2021,XSMN,Tiền Giang,468007,46,7,,17074,81013|25109,76932|44016|31386|84419|12864|04408|41985,7280,9969|3911|4114,322,16
1/17/2021,XSMN,Kiên Giang,763087,76,87,,14929,31117|99654,42439|77273|45530|41808|61692|27732|09767,3387,5810|6451|8553,80,26
1/17/2021,XSMN,Đà Lạt,149641,14,41,,28520,33347|71549,27563|10811|63974|25821|82905|78904|71558,987,8833|8476|7197,932,79
1/18/2021,XSMN,TPHCM,777204,77,4,,52279,79682|68014,22396|51917|40556|07877|77927|32803|87517,521,9684|5220|0584,349,64
1/18/2021,XSMN,Đồng Tháp,301747,30,47,,30247,33689|90896,93471|32355|35285|44604|10854|77308|15375,5346,3754|5055|2629,264,69
1/18/2021,XSMN,Cà Mau,500868,50,68,,17826,15582|61545,08410|32689|65788|90813|06619|91708|88535,5198,1793|5507|0022,832,87
1/19/2021,XSMN,Bến Tre,955128,95,28,,65903,19567|46737,51835|75152|30440|43082|04623|68221|51323,6454,0209|0621|2589,241,75
